Area,Year,Population,Yearly_Growth_Pct,Growth_Shift,Is_Anomaly
EVK01 Uudenmaan elinvoimakeskus,2011,1549058,0.0109305629608649,0.0011996955450042,False
EVK01 Uudenmaan elinvoimakeskus,2012,1566835,0.0114760067085932,0.0005454437477283,False
EVK01 Uudenmaan elinvoimakeskus,2013,1585473,0.0118953176307652,0.0004193109221719,False
EVK01 Uudenmaan elinvoimakeskus,2014,1603388,0.0112994670990929,-0.0005958505316723,False
EVK01 Uudenmaan elinvoimakeskus,2015,1620261,0.0105233418236883,-0.0007761252754046,False
EVK01 Uudenmaan elinvoimakeskus,2016,1638293,0.0111290711805074,0.0006057293568191,False
EVK01 Uudenmaan elinvoimakeskus,2017,1655624,0.0105786937989724,-0.0005503773815349,False
EVK01 Uudenmaan elinvoimakeskus,2018,1671024,0.009301628872256,-0.0012770649267164,False
EVK01 Uudenmaan elinvoimakeskus,2019,1689725,0.0111913413571558,0.0018897124848997,False
EVK01 Uudenmaan elinvoimakeskus,2020,1702678,0.007665744425868,-0.0035255969312877,False
EVK01 Uudenmaan elinvoimakeskus,2021,1714741,0.0070847218323135,-0.0005810225935545,False
EVK01 Uudenmaan elinvoimakeskus,2022,1733033,0.0106675002230658,0.0035827783907522,False
EVK01 Uudenmaan elinvoimakeskus,2023,1759537,0.0152934191097342,0.0046259188866684,False
EVK01 Uudenmaan elinvoimakeskus,2024,1782300,0.0129369260208793,-0.0023564930888548,False
EVK01 Uudenmaan elinvoimakeskus,2025,1799629,0.0097228300510576,-0.0032140959698216,False
EVK02 Lounais-Suomen elinvoimakeskus,1990,690663,,,False
EVK02 Lounais-Suomen elinvoimakeskus,1991,692772,0.0030535876397026,,False
EVK02 Lounais-Suomen elinvoimakeskus,1992,694601,0.0026401182495827,-0.0004134693901198,False
EVK02 Lounais-Suomen elinvoimakeskus,1993,696030,0.0020572962031439,-0.0005828220464387,False
EVK02 Lounais-Suomen elinvoimakeskus,1994,697789,0.0025271899199748,0.0004698937168308,False
EVK02 Lounais-Suomen elinvoimakeskus,1995,699576,0.0025609460739564,3.3756153981601145e-05,False
EVK02 Lounais-Suomen elinvoimakeskus,1996,700805,0.0017567783914829,-0.0008041676824734,False
EVK02 Lounais-Suomen elinvoimakeskus,1997,702183,0.0019663101718738,0.0002095317803909,False
EVK02 Lounais-Suomen elinvoimakeskus,1998,704337,0.0030675764010237,0.0011012662291498,False
EVK02 Lounais-Suomen elinvoimakeskus,1999,705481,0.0016242224957654,-0.0014433539052582,False
EVK02 Lounais-Suomen elinvoimakeskus,2000,705448,-4.677659639307219e-05,-0.0016709990921585,False
EVK02 Lounais-Suomen elinvoimakeskus,2001,706608,0.001644345153718,0.0016911217501111,False
EVK02 Lounais-Suomen elinvoimakeskus,2002,707705,0.0015524873763104,-9.185777740761124e-05,False
EVK02 Lounais-Suomen elinvoimakeskus,2003,708701,0.0014073660635434,-0.000145121312767,False
EVK02 Lounais-Suomen elinvoimakeskus,2004,709664,0.0013588241021249,-4.85419614184579e-05,False
EVK02 Lounais-Suomen elinvoimakeskus,2005,711025,0.0019178089912972,0.0005589848891722,False
EVK02 Lounais-Suomen elinvoimakeskus,2006,712763,0.0024443584965367,0.0005265495052395,False
EVK02 Lounais-Suomen elinvoimakeskus,2007,713519,0.00106066111737,-0.0013836973791667,False
EVK02 Lounais-Suomen elinvoimakeskus,2008,714991,0.0020630144396995,0.0010023533223295,False
EVK02 Lounais-Suomen elinvoimakeskus,2009,716764,0.0024797514933754,0.0004167370536758,False
EVK02 Lounais-Suomen elinvoimakeskus,2010,718952,0.0030526086689621,0.0005728571755867,False
EVK02 Lounais-Suomen elinvoimakeskus,2011,720873,0.0026719447195362,-0.0003806639494259,False
EVK02 Lounais-Suomen elinvoimakeskus,2012,722371,0.0020780359369818,-0.0005939087825543,False
EVK02 Lounais-Suomen elinvoimakeskus,2013,724102,0.002396275597996,0.0003182396610141,False
EVK02 Lounais-Suomen elinvoimakeskus,2014,725624,0.0021019138187714,-0.0002943617792245,False
EVK02 Lounais-Suomen elinvoimakeskus,2015,726263,0.0008806213686427,-0.0012212924501286,False
EVK02 Lounais-Suomen elinvoimakeskus,2016,726497,0.000322197330719,-0.0005584240379237,False
EVK02 Lounais-Suomen elinvoimakeskus,2017,727564,0.0014686915431172,0.0011464942123982,False
EVK02 Lounais-Suomen elinvoimakeskus,2018,726995,-0.0007820617842554,-0.0022507533273726,False
EVK02 Lounais-Suomen elinvoimakeskus,2019,725977,-0.0014002847337326,-0.0006182229494772,False
EVK02 Lounais-Suomen elinvoimakeskus,2020,726948,0.0013375079375792,0.0027377926713119,False
EVK02 Lounais-Suomen elinvoimakeskus,2021,728102,0.0015874588003543,0.0002499508627751,False
EVK02 Lounais-Suomen elinvoimakeskus,2022,728482,0.0005219048979401,-0.0010655539024142,False
EVK02 Lounais-Suomen elinvoimakeskus,2023,733067,0.0062939098014775,0.0057720049035374,False
EVK02 Lounais-Suomen elinvoimakeskus,2024,736734,0.0050022712794328,-0.0012916385220447,False
EVK02 Lounais-Suomen elinvoimakeskus,2025,738748,0.0027336867851897,-0.0022685844942431,False
EVK03 Kaakkois-Suomen elinvoimakeskus,1990,531175,,,False
EVK03 Kaakkois-Suomen elinvoimakeskus,1991,532085,0.0017131830376053,,False
EVK03 Kaakkois-Suomen elinvoimakeskus,1992,532396,0.0005844930791132,-0.0011286899584921,False
EVK03 Kaakkois-Suomen elinvoimakeskus,1993,531856,-0.0010142826016724,-0.0015987756807857,False
EVK03 Kaakkois-Suomen elinvoimakeskus,1994,530930,-0.0017410727715773,-0.0007267901699048,False
EVK03 Kaakkois-Suomen elinvoimakeskus,1995,529246,-0.0031717928917183,-0.001430720120141,False
EVK03 Kaakkois-Suomen elinvoimakeskus,1996,527376,-0.0035333285466493,-0.000361535654931,False
EVK03 Kaakkois-Suomen elinvoimakeskus,1997,526224,-0.0021843997451533,0.0013489288014959,False
EVK03 Kaakkois-Suomen elinvoimakeskus,1998,524483,-0.0033084769983885,-0.0011240772532351,False
EVK03 Kaakkois-Suomen elinvoimakeskus,1999,522505,-0.0037713329126015,-0.000462855914213,False
EVK03 Kaakkois-Suomen elinvoimakeskus,2000,521151,-0.0025913627620788,0.0011799701505227,False
EVK03 Kaakkois-Suomen elinvoimakeskus,2001,520524,-0.0012031062014655,0.0013882565606132,False
EVK03 Kaakkois-Suomen elinvoimakeskus,2002,520039,-0.0009317533869716,0.0002713528144939,False
EVK03 Kaakkois-Suomen elinvoimakeskus,2003,519554,-0.0009326223610152,-8.689740436107485e-07,False
EVK03 Kaakkois-Suomen elinvoimakeskus,2004,519188,-0.0007044503554972,0.0002281720055179,False
EVK03 Kaakkois-Suomen elinvoimakeskus,2005,518957,-0.0004449255375702,0.000259524817927,False
EVK03 Kaakkois-Suomen elinvoimakeskus,2006,517917,-0.0020040196008532,-0.001559094063283,False
EVK03 Kaakkois-Suomen elinvoimakeskus,2007,517524,-0.0007588088438881,0.0012452107569651,False
EVK03 Kaakkois-Suomen elinvoimakeskus,2008,517248,-0.0005333086001808,0.0002255002437072,False
EVK03 Kaakkois-Suomen elinvoimakeskus,2009,517097,-0.0002919295966344,0.0002413790035463,False
EVK03 Kaakkois-Suomen elinvoimakeskus,2010,517053,-8.509041823878682e-05,0.0002068391783957,False
EVK03 Kaakkois-Suomen elinvoimakeskus,2011,516592,-0.0008915913842487,-0.0008065009660099,False
